景点名称,用户昵称,用户ID链接,评星,评分,评论文本,评论时间,点赞数,回应数,_text,_score,_group,_id,sentiment,sentiment_conf
永庆坊,沐小鱼,https://www.dianping.com/member/17393896,3.5,设施：3.5；环境：3.5；服务：3.5；,永庆坊是广州非遗街区，里面有原住居民，也有商铺，大多商铺也是以非遗为主题。很多店铺都开设小课堂，有时间静下来去体验体验也是很好的选择。小小的弄堂里也是挤满了人，形式大概和田子坊差不多，逛吃逛吃。旁边是粤剧艺术博物馆，里面是互通的。总的来说还是一个比较有文化韵味的地方,2023-03-15 14:46,1,0,永庆坊是广州非遗街区，里面有原住居民，也有商铺，大多商铺也是以非遗为主题。很多店铺都开设小课堂，有时间静下来去体验体验也是很好的选择。小小的弄堂里也是挤满了人，形式大概和田子坊差不多，逛吃逛吃。旁边是粤剧艺术博物馆，里面是互通的。总的来说还是一个比较有文化韵味的地方,设施：3.5；环境：3.5；服务：3.5；,,151,positive,0.5432813167572021
永庆坊,爱吃的是小麂啊,https://www.dianping.com/member/29171317,3.5,设施：3.5；环境：3.5；服务：3.5；,"夜晚和白天逛起来相比，更多地是灯光美，风景可以，环境也不错，走起来不费腿，最主要的是有很多可以坐下来歇息的板凳，这对走路逛街的人来说，感受真的是太好了。
白天去那个博物馆逛逛，里边有唱戏的，园子很漂亮， 博物馆陈列得都是广东戏曲历史，还是很不错的。
附近还有李小龙故居",2023-03-14 23:27,0,0,"夜晚和白天逛起来相比，更多地是灯光美，风景可以，环境也不错，走起来不费腿，最主要的是有很多可以坐下来歇息的板凳，这对走路逛街的人来说，感受真的是太好了。
白天去那个博物馆逛逛，里边有唱戏的，园子很漂亮， 博物馆陈列得都是广东戏曲历史，还是很不错的。
附近还有李小龙故居",设施：3.5；环境：3.5；服务：3.5；,,152,positive,0.9048689007759094
永庆坊,李大胖,https://www.dianping.com/member/1016513752,4.0,设施：4.5；环境：5.0；服务：4.5；,"永庆坊，用了一天时间
从进永庆坊开始，中午路边摊对付几口，一直不停的走走停停，边走边看，周围街道，巷口去了个遍
詹天佑故居装修，未开放。
粤剧博物馆里听了四段粤剧，边喝茶边听戏，哪怕没听懂，这个意境很美。
经过了李小龙祖居，西关大宅屋，看到了陈天鼐故居，西关小姐人文艺术馆（挂牌，未找到入口），路过荔枝湾大戏台，这一天装的满满当当，回去好好消化消化",2023-03-14 18:27,0,0,"永庆坊，用了一天时间
从进永庆坊开始，中午路边摊对付几口，一直不停的走走停停，边走边看，周围街道，巷口去了个遍
詹天佑故居装修，未开放。
粤剧博物馆里听了四段粤剧，边喝茶边听戏，哪怕没听懂，这个意境很美。
经过了李小龙祖居，西关大宅屋，看到了陈天鼐故居，西关小姐人文艺术馆（挂牌，未找到入口），路过荔枝湾大戏台，这一天装的满满当当，回去好好消化消化",设施：4.5；环境：5.0；服务：4.5；,,153,positive,0.7039543390274048
永庆坊,一只大羊,https://www.dianping.com/member/813322277,5.0,设施：5.0；环境：5.0；服务：4.5；,"广州永庆坊-城市更新的典范之作，为万科点赞！
来到广州，必须要看永庆坊，并没有大拆大建，算是微更新，本地居民很多仍然生活在这里，在这里做生意，烟火气仍在！万科用自己的气质帮着提升了整个片区的气质，引进来很多活化资源。
印象比较深的有粤剧艺术博物馆，也有气质非凡的瞻云酒店，有小文艺的kfc和猫的天空之城。
广州的传统文化里，有醒狮，所以这里也有这样的ip文创店，有李小龙祖居，更有咏春拳馆，居然还看到几位上了年岁的老太太在粤剧馆里切磋！
很棒的城市更新！",2023-03-08 10:22,1,0,"广州永庆坊-城市更新的典范之作，为万科点赞！
来到广州，必须要看永庆坊，并没有大拆大建，算是微更新，本地居民很多仍然生活在这里，在这里做生意，烟火气仍在！万科用自己的气质帮着提升了整个片区的气质，引进来很多活化资源。
印象比较深的有粤剧艺术博物馆，也有气质非凡的瞻云酒店，有小文艺的kfc和猫的天空之城。
广州的传统文化里，有醒狮，所以这里也有这样的ip文创店，有李小龙祖居，更有咏春拳馆，居然还看到几位上了年岁的老太太在粤剧馆里切磋！
很棒的城市更新！",设施：5.0；环境：5.0；服务：4.5；,,154,positive,0.9784393906593323
永庆坊,添福添寿多财多宝,https://www.dianping.com/member/916887527,4.0,设施：5.0；环境：5.0；服务：5.0；,忙完朋友带着来永庆坊逛街，先去了李小龙祖居，修建的很有特色，整体看起来有点新。非常多的先吃，先吃了一顿陈皮的双皮奶豆沙猪脚姜，走着走着又吃了一顿老字号甜品，然后据说凉拌鱼皮要吃一下，看到个胡同里的小馆子去吃了下，本来计划要去利群都吃不动没有去了,2023-03-06 18:36,0,0,忙完朋友带着来永庆坊逛街，先去了李小龙祖居，修建的很有特色，整体看起来有点新。非常多的先吃，先吃了一顿陈皮的双皮奶豆沙猪脚姜，走着走着又吃了一顿老字号甜品，然后据说凉拌鱼皮要吃一下，看到个胡同里的小馆子去吃了下，本来计划要去利群都吃不动没有去了,设施：5.0；环境：5.0；服务：5.0；,,155,positive,0.7919598817825317
永庆坊,毛利小吃货,https://www.dianping.com/member/93397,4.0,设施：4.5；环境：4.5；服务：4.5；,"走过恩宁路的骑楼区，永庆坊坐落在在老西关的旧址，氛围有点类似上海田子坊的存在。
永庆坊保留了老西关的建筑风貌，结合各种时髦的商铺，还原民俗风貌的博物馆、李小龙故居，算是有吃有玩、适合大家休闲娱乐的场所。",2023-03-06 15:05,4,0,"走过恩宁路的骑楼区，永庆坊坐落在在老西关的旧址，氛围有点类似上海田子坊的存在。
永庆坊保留了老西关的建筑风貌，结合各种时髦的商铺，还原民俗风貌的博物馆、李小龙故居，算是有吃有玩、适合大家休闲娱乐的场所。",设施：4.5；环境：4.5；服务：4.5；,,156,negative,0.537720799446106
永庆坊,hishenshen,https://www.dianping.com/member/6544275,5.0,设施：5.0；环境：5.0；服务：5.0；,"永庆坊是广州历史街区改造更新的成功案例。
    整个街区既保留了历史文化，比如李小龙祖宅，各种非遗体验馆，同时又开发了很多商业，还跟当地特色结合，如喜茶的特色装修。人气，热闹。
    二期充分利用了水系，仿古建筑更映衬了历史的韵味。",2023-03-02 16:21,1,0,"永庆坊是广州历史街区改造更新的成功案例。
    整个街区既保留了历史文化，比如李小龙祖宅，各种非遗体验馆，同时又开发了很多商业，还跟当地特色结合，如喜茶的特色装修。人气，热闹。
    二期充分利用了水系，仿古建筑更映衬了历史的韵味。",设施：5.0；环境：5.0；服务：5.0；,,157,positive,0.653600811958313
永庆坊,萍果,https://www.dianping.com/member/2221305626,4.5,设施：4.5；环境：4.5；服务：4.5；,"过年前的永庆坊很热闹，但好在没有北京路和天河那么拥挤哈哈。

过年设置了集印章活动，找到相应的店自助盖印章就可以，沿途也见到很多老广传统与现代相结合的装饰和布置，年味满满。

最后集齐了印章在李小龙故居附近，兑换了奖品。原来奖品就是这粉粉嫩嫩的利是封，很可爱啊，希望以后也可以多多策划这么有趣的活动。",2023-03-01 22:02,1,0,"过年前的永庆坊很热闹，但好在没有北京路和天河那么拥挤哈哈。

过年设置了集印章活动，找到相应的店自助盖印章就可以，沿途也见到很多老广传统与现代相结合的装饰和布置，年味满满。

最后集齐了印章在李小龙故居附近，兑换了奖品。原来奖品就是这粉粉嫩嫩的利是封，很可爱啊，希望以后也可以多多策划这么有趣的活动。",设施：4.5；环境：4.5；服务：4.5；,,158,positive,0.8576740622520447
永庆坊,麻辣鸡丝,https://www.dianping.com/member/2547212228,4.5,设施：5.0；环境：5.0；服务：5.0；,"永庆坊交通还是方便的，黄沙地铁站出来顺着路走就能看到。
我九点半到的时候感觉是永庆坊还没起床哈哈哈。街上小猫两三只，路边店铺都没开门，慢慢的人就多起来了。
整体挺有特色的，还有粤剧艺术博物馆和李小龙故居看看，做传统手艺的也挺多。",2023-02-24 07:54,0,0,"永庆坊交通还是方便的，黄沙地铁站出来顺着路走就能看到。
我九点半到的时候感觉是永庆坊还没起床哈哈哈。街上小猫两三只，路边店铺都没开门，慢慢的人就多起来了。
整体挺有特色的，还有粤剧艺术博物馆和李小龙故居看看，做传统手艺的也挺多。",设施：5.0；环境：5.0；服务：5.0；,,159,positive,0.6627576947212219
永庆坊,小屿,https://www.dianping.com/member/1709434255,4.5,设施：5.0；环境：5.0；服务：5.0；,一直想来的永庆坊，终于有时间过来了，因为口罩刚放开那会去的也没啥人，进去的话很多地方都在装修，里面不是很大30左右分钟就能逛完，里面有吃的有喝的还有很多小商铺卖一些西关那边的小物件，里面几个值得去的地方，就是一个戏剧博物馆跟李小龙的祖居了。都是对外免费开放的，很值得一去。实在是去的太早了呆不到晚上了，听说晚上还挺不错，,2023-02-23 21:29,2,0,一直想来的永庆坊，终于有时间过来了，因为口罩刚放开那会去的也没啥人，进去的话很多地方都在装修，里面不是很大30左右分钟就能逛完，里面有吃的有喝的还有很多小商铺卖一些西关那边的小物件，里面几个值得去的地方，就是一个戏剧博物馆跟李小龙的祖居了。都是对外免费开放的，很值得一去。实在是去的太早了呆不到晚上了，听说晚上还挺不错，,设施：5.0；环境：5.0；服务：5.0；,,160,positive,0.8715820908546448
永庆坊,匿名用户,匿名用户,5.0,设施：5.0；环境：5.0；服务：5.0；,"和女儿逗留广州一日的唯一景点，还好我和女儿都很喜欢，古香古色的各种建筑，
粤剧艺术博物馆让人赏心悦目，李小龙祖居让人眼前一亮，惊喜，各种特色各异的小店也让我们大饱购物欲望，女儿还租了件汉服应景，美的不亦乐乎，逛了2个多小时才离开。
可惜我们来的比较早，有些小店还没有开门，少买了些特色的东西。
没有门票，粤剧艺术博物馆也没收费，这点真是很友好。",2023-02-22 15:08,0,0,"和女儿逗留广州一日的唯一景点，还好我和女儿都很喜欢，古香古色的各种建筑，
粤剧艺术博物馆让人赏心悦目，李小龙祖居让人眼前一亮，惊喜，各种特色各异的小店也让我们大饱购物欲望，女儿还租了件汉服应景，美的不亦乐乎，逛了2个多小时才离开。
可惜我们来的比较早，有些小店还没有开门，少买了些特色的东西。
没有门票，粤剧艺术博物馆也没收费，这点真是很友好。",设施：5.0；环境：5.0；服务：5.0；,,161,positive,0.9786460995674133
永庆坊,annakwan,https://www.dianping.com/member/5646736,3.5,设施：4.5；环境：4.5；服务：4.5；,永庆坊位于荔湾区多宝路，分一期二期两个区域。占地面积广阔。有多个出入口，可以在粤剧博物馆牌坊多宝路进入，钟书阁那边靠近蓬莱路口那边出去。横街小巷四通八达，也是老西关原始地貌的特色。景区免费进入，多个非遗文化观赏区，是了解广州传统文化的好地方。,2023-02-15 22:47,0,0,永庆坊位于荔湾区多宝路，分一期二期两个区域。占地面积广阔。有多个出入口，可以在粤剧博物馆牌坊多宝路进入，钟书阁那边靠近蓬莱路口那边出去。横街小巷四通八达，也是老西关原始地貌的特色。景区免费进入，多个非遗文化观赏区，是了解广州传统文化的好地方。,设施：4.5；环境：4.5；服务：4.5；,,162,positive,0.7438974976539612
永庆坊,joyce66006,https://www.dianping.com/member/6868853,5.0,设施：5.0；环境：5.0；服务：5.0；,带老人家过来逛逛吃吃，平均年龄70＋的老人团出发啦，地铁黄沙出来慢慢行10分钟就找到永庆坊入口，里面有多种类型的店铺，都是精心装修，各有特色的店，去李小龙故居看看，各种拍照，一个多小时一下子就过去啦，涌边的小船，老人家有优惠，45元20分钟。,2023-02-09 21:01,11,0,带老人家过来逛逛吃吃，平均年龄70＋的老人团出发啦，地铁黄沙出来慢慢行10分钟就找到永庆坊入口，里面有多种类型的店铺，都是精心装修，各有特色的店，去李小龙故居看看，各种拍照，一个多小时一下子就过去啦，涌边的小船，老人家有优惠，45元20分钟。,设施：5.0；环境：5.0；服务：5.0；,,163,positive,0.7818949222564697
永庆坊,vivi,https://www.dianping.com/member/62228050,4.5,设施：4.5；环境：4.5；服务：4.5；,"过年前带娃到永庆坊，从西门口地铁站出来不远。
这里到处张灯结彩、喜气洋洋、充满年味，还有特色水上花市，红红火火喜庆的很。
附近还有粤剧博物馆，让娃了解一种传统文化。
李小龙故居，钟书阁没来得及细看，值得再去！",2023-02-07 11:18,0,0,"过年前带娃到永庆坊，从西门口地铁站出来不远。
这里到处张灯结彩、喜气洋洋、充满年味，还有特色水上花市，红红火火喜庆的很。
附近还有粤剧博物馆，让娃了解一种传统文化。
李小龙故居，钟书阁没来得及细看，值得再去！",设施：4.5；环境：4.5；服务：4.5；,,164,positive,0.9215871691703796
永庆坊,yoyo呀yoyo,https://www.dianping.com/member/46183487,4.0,设施：4.0；环境：4.0；服务：4.0；,"节日出行→人从众→人人人→还是人→都是人
小小的巷子挤满了人，有点窒息！过来看广州老西关特色骑楼，也感受粤剧的魅力，和参观『李小龙先生的故居』，看游戏花河(没看到)，还有各式非遗文化手工，满满的老广州味。",2023-01-26 11:16,0,0,"节日出行→人从众→人人人→还是人→都是人
小小的巷子挤满了人，有点窒息！过来看广州老西关特色骑楼，也感受粤剧的魅力，和参观『李小龙先生的故居』，看游戏花河(没看到)，还有各式非遗文化手工，满满的老广州味。",设施：4.0；环境：4.0；服务：4.0；,,165,positive,0.6590026021003723
永庆坊,凉凉的好爽,https://www.dianping.com/member/165831163,4.5,设施：4.0；环境：4.5；服务：4.0；,"广州可逛的地方真的好多啊，永庆坊广州非遗街区，算是文化街区改造的一个优秀案例了，里面有李小龙故居詹天佑故居等，还临着粤剧文化博物馆，整体可逛性蛮强。
春节过节期间，人还挺多的，到广州来玩的话，可以来玩儿。",2023-01-20 10:15,9,0,"广州可逛的地方真的好多啊，永庆坊广州非遗街区，算是文化街区改造的一个优秀案例了，里面有李小龙故居詹天佑故居等，还临着粤剧文化博物馆，整体可逛性蛮强。
春节过节期间，人还挺多的，到广州来玩的话，可以来玩儿。",设施：4.0；环境：4.5；服务：4.0；,,166,positive,0.5324612259864807
永庆坊,kiyomottop,https://www.dianping.com/member/1162260214,4.5,设施：4.5；环境：4.5；服务：4.5；,"这一条街区个人非常的喜欢，这一个历史街区充满着浓厚的历史感，真的太有历史和江南水乡的氛围了，个人非常的喜欢这一块地方！我还是觉得夜晚游览西关比白天游览西关更好看。

夜晚的灯光扑朔迷离的，照的世界是那么美好与宁静。

最近不知道为什么没有那么热闹，但是这份宁静个人觉得还是很不错的，以前的永庆房晚上也很热闹的，最近可能是放开了，大家都在家里不敢出来。",2022-12-25 11:29,3,1,"这一条街区个人非常的喜欢，这一个历史街区充满着浓厚的历史感，真的太有历史和江南水乡的氛围了，个人非常的喜欢这一块地方！我还是觉得夜晚游览西关比白天游览西关更好看。

夜晚的灯光扑朔迷离的，照的世界是那么美好与宁静。

最近不知道为什么没有那么热闹，但是这份宁静个人觉得还是很不错的，以前的永庆房晚上也很热闹的，最近可能是放开了，大家都在家里不敢出来。",设施：4.5；环境：4.5；服务：4.5；,,167,positive,0.9823310375213623
永庆坊,拥我最初依,https://www.dianping.com/member/1291931443,4.5,设施：4.5；环境：4.5；服务：4.5；,"地址：永庆坊地铁黄沙站c出口，步行10分钟左右
b出口不远处有一个詹天佑故居，可以去看看，还可以盖章，找门口的工作室就可以。
f出口有个领展商场很大，很多东西可以逛。

读旧书店、荔湾非遗服务中心、猫的天空之城、钟书阁、一桌广州等等店铺是可以盖纪念章的，纯属个人爱好，作为收藏还是很有纪念意义的；喜欢集章的朋友也可以去各大店铺问问。
永庆坊的景色也是很不错的，晚上可以去看看月亮桥🌙很出片。",2022-12-02 16:11,3,2,"地址：永庆坊地铁黄沙站c出口，步行10分钟左右
b出口不远处有一个詹天佑故居，可以去看看，还可以盖章，找门口的工作室就可以。
f出口有个领展商场很大，很多东西可以逛。

读旧书店、荔湾非遗服务中心、猫的天空之城、钟书阁、一桌广州等等店铺是可以盖纪念章的，纯属个人爱好，作为收藏还是很有纪念意义的；喜欢集章的朋友也可以去各大店铺问问。
永庆坊的景色也是很不错的，晚上可以去看看月亮桥🌙很出片。",设施：4.5；环境：4.5；服务：4.5；,,168,positive,0.8835780620574951
永庆坊,summerwymdl,https://www.dianping.com/member/42020591,4.0,设施：4.0；环境：4.5；服务：4.0；,"上次来永庆坊还是好多年前，那时候一期也只是刚刚建好一部份，时隔多年没想到二期都已经建好啦。
这次主要是带两个娃来进行非遗研学，了解一下永庆坊的历史，主要在一期这边参观，还参观了李小龙故居，最后来到一家曾氏榄雕店，了解了榄雕历史，如何制作，最后还体验了自己制作榄雕",2022-09-20 07:39,2,0,"上次来永庆坊还是好多年前，那时候一期也只是刚刚建好一部份，时隔多年没想到二期都已经建好啦。
这次主要是带两个娃来进行非遗研学，了解一下永庆坊的历史，主要在一期这边参观，还参观了李小龙故居，最后来到一家曾氏榄雕店，了解了榄雕历史，如何制作，最后还体验了自己制作榄雕",设施：4.0；环境：4.5；服务：4.0；,,169,positive,0.8816850185394287
永庆坊,yuannacuisi,https://www.dianping.com/member/55429601,4.5,设施：4.5；环境：4.5；服务：4.5；,中秋节来临之际，考虑到人流量，我和小伙伴选择了在中秋佳节的前一天逛永庆坊~果然人没那么多~哈哈哈！逛了李小龙故居，粤剧博物馆（还看到小朋友在里面拍摄粤剧宣传的亚子），吃了陈添记，还游览夜景下可爱的鱼灯笼、美美的月亮桥~最后还买到我的小兔子灯笼~满足~嘻嘻,2022-09-14 18:12,2,0,中秋节来临之际，考虑到人流量，我和小伙伴选择了在中秋佳节的前一天逛永庆坊~果然人没那么多~哈哈哈！逛了李小龙故居，粤剧博物馆（还看到小朋友在里面拍摄粤剧宣传的亚子），吃了陈添记，还游览夜景下可爱的鱼灯笼、美美的月亮桥~最后还买到我的小兔子灯笼~满足~嘻嘻,设施：4.5；环境：4.5；服务：4.5；,,170,positive,0.9519851803779602
永庆坊,迷雾里的娃娃,https://www.dianping.com/member/3443231,0.5,设施：0.5；环境：0.5；服务：0.5；,"虽然这个活动是荔湾区的小学，但是如果这样就不要标榜着“我是非遗小使者-红领巾争章卡”
为什么这样说：因为我个人觉得红领巾研学并不是单单荔湾区的学生，而是全市的学生参与以及要踊跃参加的事情，让孩子们通过活动了解红色印记，了解红色研学的意义！如果是市委党组织要求仅限荔湾区的，那也恳请以后荔湾区直接独立吧！要求其他区的学子也不能到。",2022-08-13 13:50,0,2,"虽然这个活动是荔湾区的小学，但是如果这样就不要标榜着“我是非遗小使者-红领巾争章卡”
为什么这样说：因为我个人觉得红领巾研学并不是单单荔湾区的学生，而是全市的学生参与以及要踊跃参加的事情，让孩子们通过活动了解红色印记，了解红色研学的意义！如果是市委党组织要求仅限荔湾区的，那也恳请以后荔湾区直接独立吧！要求其他区的学子也不能到。",设施：0.5；环境：0.5；服务：0.5；,,171,negative,0.8272249698638916
永庆坊,重度面包依赖患者,https://www.dianping.com/member/40086813,5.0,设施：5.0；环境：5.0；服务：5.0；,网上搜搜，这里没来过，看评价不错，就来看看！大中午的是真的热！说这里有传统的岭南建筑，其实也还好，都是商铺，基本被商业气息覆盖！人还蛮多的！里面有个粤剧博物馆，还有李小龙故居，大部分都是纪念品店，吃食店。,2022-08-08 18:45,0,0,网上搜搜，这里没来过，看评价不错，就来看看！大中午的是真的热！说这里有传统的岭南建筑，其实也还好，都是商铺，基本被商业气息覆盖！人还蛮多的！里面有个粤剧博物馆，还有李小龙故居，大部分都是纪念品店，吃食店。,设施：5.0；环境：5.0；服务：5.0；,,172,negative,0.6991138458251953
永庆坊,ronld66,https://www.dianping.com/member/172559621,4.5,设施：4.5；环境：5.0；服务：4.0；,暑假期间永庆坊开展我是非遗小使者活动，只要到服务站领证活动卡，活动卡里有相关非遗的店铺。只要找到相应的店铺完成店铺要求的任务就可以得到相应店铺的贴章。带着小朋友去寻找店铺，感受广绣，广彩，牙雕，醒狮等非遗文化。真是一个太好的活动。,2022-07-19 09:43,0,0,暑假期间永庆坊开展我是非遗小使者活动，只要到服务站领证活动卡，活动卡里有相关非遗的店铺。只要找到相应的店铺完成店铺要求的任务就可以得到相应店铺的贴章。带着小朋友去寻找店铺，感受广绣，广彩，牙雕，醒狮等非遗文化。真是一个太好的活动。,设施：4.5；环境：5.0；服务：4.0；,,173,positive,0.9182673096656799
永庆坊,红薯,https://www.dianping.com/member/55797768,5.0,设施：5.0；环境：5.0；服务：5.0；,之前一直听说这个永庆坊，但是今天才第一次过来，哈哈哈，附近交通很方便，周围就是居民区的感觉。我们过来之后，就是瞎晃，有一些挺有特色的景点，乡愁广场啥的。也是才刚知道原来这里是李小龙故居啊，哈哈，过去肯定是西关热闹非凡的老地方了,2022-07-02 16:55,1,0,之前一直听说这个永庆坊，但是今天才第一次过来，哈哈哈，附近交通很方便，周围就是居民区的感觉。我们过来之后，就是瞎晃，有一些挺有特色的景点，乡愁广场啥的。也是才刚知道原来这里是李小龙故居啊，哈哈，过去肯定是西关热闹非凡的老地方了,设施：5.0；环境：5.0；服务：5.0；,,174,negative,0.5635635256767273
永庆坊,一袋天蕉,https://www.dianping.com/member/5173537,4.0,设施：5.0；环境：5.0；服务：5.0；,"旧城改造后与其说是历史遗迹，不如说是文艺之地，结合各种年轻化元素，以一种崭新的姿态传承文化，但是历史的厚重感又少了一点。
里面消费普遍偏高，商业化重，不过主要走出几步到恩宁街的士多又变了平价
李小龙、詹天佑故居还是非常推荐去看看",2022-06-28 17:12,0,0,"旧城改造后与其说是历史遗迹，不如说是文艺之地，结合各种年轻化元素，以一种崭新的姿态传承文化，但是历史的厚重感又少了一点。
里面消费普遍偏高，商业化重，不过主要走出几步到恩宁街的士多又变了平价
李小龙、詹天佑故居还是非常推荐去看看",设施：5.0；环境：5.0；服务：5.0；,,175,positive,0.7812252640724182
永庆坊,有爱纯真唧唧蛙,https://www.dianping.com/member/847789148,5.0,设施：5.0；环境：5.0；服务：5.0；,人不多，但是设计得很有水平的景点，水彩写生实地原景，花心思装修的商业街。还有一个活字印刷馆，李小龙祖居,2022-05-09 15:30,2,0,人不多，但是设计得很有水平的景点，水彩写生实地原景，花心思装修的商业街。还有一个活字印刷馆，李小龙祖居,设施：5.0；环境：5.0；服务：5.0；,,176,positive,0.908041775226593
永庆坊,爱吃的肥猫,https://www.dianping.com/member/107879341,4.5,设施：4.5；环境：4.5；服务：4.5；,"位于荔湾区恩宁路99号，距离地铁黄沙站b出口540米处，可搭乘1号线和6号线到达。
     西关旧式风味的建筑保留的很好，也有很多岭南特色的非物质文化遗产的小店展示。就是春节人太多，人山人海的，很多东西都是走马观花。
      人少的话还是很适合拍照和闲逛的。
     非常值得表扬的是防疫做得不错，每个进口处都有保安守着让扫码。",2022-04-08 14:50,0,0,"位于荔湾区恩宁路99号，距离地铁黄沙站b出口540米处，可搭乘1号线和6号线到达。
     西关旧式风味的建筑保留的很好，也有很多岭南特色的非物质文化遗产的小店展示。就是春节人太多，人山人海的，很多东西都是走马观花。
      人少的话还是很适合拍照和闲逛的。
     非常值得表扬的是防疫做得不错，每个进口处都有保安守着让扫码。",设施：4.5；环境：4.5；服务：4.5；,,177,positive,0.6340517997741699
永庆坊,longtimenosee,https://www.dianping.com/member/1608235100,5.0,设施：5.0；环境：5.0；服务：5.0；,热热闹闹的永庆坊。周边就是古坊与现代商业的碰撞。说是这边有李小龙故居。没看到。没有深入去感受。朋友带着娃。又赶时间。你懂的。最大的收获是里面最近有手作市集。有一家小摊的勾线娃娃真的做的非常精致好看。每一个都很漂亮。有一点小贵。但是还是没忍住出手了。这次的伴手礼就这么搞定了。顺便加了老板wx.嘿嘿嘿。,2022-04-05 22:14,1,0,热热闹闹的永庆坊。周边就是古坊与现代商业的碰撞。说是这边有李小龙故居。没看到。没有深入去感受。朋友带着娃。又赶时间。你懂的。最大的收获是里面最近有手作市集。有一家小摊的勾线娃娃真的做的非常精致好看。每一个都很漂亮。有一点小贵。但是还是没忍住出手了。这次的伴手礼就这么搞定了。顺便加了老板wx.嘿嘿嘿。,设施：5.0；环境：5.0；服务：5.0；,,178,positive,0.9077866673469543
永庆坊,诗情雅致,https://www.dianping.com/member/34956544,4.5,设施：4.5；环境：4.5；服务：4.5；,在广州那么久，第一次来很有广州特色的永庆坊~听说这里之前有好多名人居住过~其中就有李小龙祖屋~今天来这里看看，已经重新翻修焕然一新，将旧时的西关特色加入新时代元素，变成怀旧商业一条街，看的出来广州政府治理的很好，市民又多了一个休闲好去处！,2022-03-22 20:41,0,0,在广州那么久，第一次来很有广州特色的永庆坊~听说这里之前有好多名人居住过~其中就有李小龙祖屋~今天来这里看看，已经重新翻修焕然一新，将旧时的西关特色加入新时代元素，变成怀旧商业一条街，看的出来广州政府治理的很好，市民又多了一个休闲好去处！,设施：4.5；环境：4.5；服务：4.5；,,179,positive,0.795097291469574
永庆坊,绾绾,https://www.dianping.com/member/843597135,4.5,设施：4.5；环境：4.5；服务：3.0；,永庆坊一期是由一街三巷组成一巷最里面是李小龙祖屋。是典型的西关大屋的建筑，青色外墙上的灰塑，体现出广府人的美好愿望。三重门让家倍感安全。外面的满州窗向我们说着当年的繁华。里面头房的窗子设计让现代的我们也眼前一亮。修缮好的西关大屋正向我们展示当年西关的文化底蕴。,2022-03-11 18:41,0,0,永庆坊一期是由一街三巷组成一巷最里面是李小龙祖屋。是典型的西关大屋的建筑，青色外墙上的灰塑，体现出广府人的美好愿望。三重门让家倍感安全。外面的满州窗向我们说着当年的繁华。里面头房的窗子设计让现代的我们也眼前一亮。修缮好的西关大屋正向我们展示当年西关的文化底蕴。,设施：4.5；环境：4.5；服务：3.0；,,180,positive,0.8405205011367798
永庆坊,小啊飞啊,https://www.dianping.com/member/153500134,5.0,设施：4.0；环境：4.5；服务：4.5；,"⭐️永庆坊
老建筑之间的一条休闲街
紧邻广州粤剧博览馆

类似于文化街道
正值春节后 里面布置的很是喜庆
有广州的纸扎灯笼
也有标满合适灯谜的彩灯
静候正月十五的到来

也有各种特色的小店 可以进去逛逛
也有功夫巨星李小龙的旧居
可以经过介绍来了解一代宗师的人生路",2022-03-10 13:53,0,1,"⭐️永庆坊
老建筑之间的一条休闲街
紧邻广州粤剧博览馆

类似于文化街道
正值春节后 里面布置的很是喜庆
有广州的纸扎灯笼
也有标满合适灯谜的彩灯
静候正月十五的到来

也有各种特色的小店 可以进去逛逛
也有功夫巨星李小龙的旧居
可以经过介绍来了解一代宗师的人生路",设施：4.0；环境：4.5；服务：4.5；,,181,positive,0.5702337026596069
永庆坊,可重构天线,https://www.dianping.com/member/1533276732,4.5,设施：4.5；环境：4.5；服务：4.5；,"图1.2，粤剧博物馆
图6，李小龙祖居",2022-03-07 08:43,4,0,"图1.2，粤剧博物馆
图6，李小龙祖居",设施：4.5；环境：4.5；服务：4.5；,,182,positive,0.8289944529533386
永庆坊,咕咯咕咯,https://www.dianping.com/member/782950799,4.5,设施：4.5；环境：4.5；服务：4.5；,"2022年二月份点评
  恩宁路永庆坊—旧区改造工程的优等生
  以前逛上下九，恩宁路，绝对想不到十几二十年后会变成现在这个样子，保留了西关特色也注入了新的城市活力！
  里面有李小龙故居，粤剧博物馆，宝庆大押等著名景点，非常值得一去，慢慢逛个一天，领略一下广州今天和过去的时光。",2022-02-28 09:56,1,0,"2022年二月份点评
  恩宁路永庆坊—旧区改造工程的优等生
  以前逛上下九，恩宁路，绝对想不到十几二十年后会变成现在这个样子，保留了西关特色也注入了新的城市活力！
  里面有李小龙故居，粤剧博物馆，宝庆大押等著名景点，非常值得一去，慢慢逛个一天，领略一下广州今天和过去的时光。",设施：4.5；环境：4.5；服务：4.5；,,183,positive,0.9019530415534973
